1207	2	4	1	22099	~	~	~	130	~	~	~	~	~	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1105	2	3	1	19122	~	~	~	242	~	~	~	~	~	3	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1745	2	1	1	6805	22054	~	~	~	~	~	~	~	~	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1135	2	3	6	17009	~	~	~	238	~	~	~	~	~	3	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1125	2	4	6	10647	~	~	~	322	~	~	~	~	~	5	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1219	2	4	6	15137	~	~	~	131	~	~	~	~	~	4	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1252	2	1	1	8835	~	~	~	AUDI	AUDI	~	~	~	~	1	13	2	4	13	2	0	0	0	0	0	0	0	0	0	0	0	0	
1125	2	3	6	10647	~	~	~	320	~	~	~	~	~	3	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1125	2	2	4	22097	~	~	~	320	~	~	~	~	~	2	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1809	2	2	2	5116	~	~	~	313	313	313	~	~	~	3	14	1	4	8	2	5	2	1	0	0	0	0	0	0	0	0	0	
1522	2	3	1	~	~	~	~	~	~	~	~	~	~	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1125	2	3	5	22097	~	~	~	320	~	~	~	~	~	3	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1785	2	5	3	22040	5106	~	~	262	~	~	~	~	~	4	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1442	2	4	6	21063	~	~	~	344	~	~	~	~	~	5	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1426	2	1	1	8746	~	~	~	~	~	~	~	~	~	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1785	2	6	2	22040	5106	~	~	262	~	~	~	~	~	5	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1906	2	2	8	7945	~	~	~	206	206	206	~	~	~	2	14	1	4	1	1	5	13	1	0	0	0	0	0	0	0	0	0	
