Student Number	Course Number
47438	1031
47438	1135
47438	1209
47438	1337
47438	1609
47438	1783
47438	1809
47438	2801
47440	1135
47440	1207
47440	1285
47440	1357
47440	1782
47440	1815
47440	1907
47440	2803
47441	1051
47441	1057
47441	1209
47441	1285
47441	1357
47441	1609
47441	1765
47441	1805
47441	1907
47441	2802
47442	1032
47442	1057
47442	1061
47442	1219
47442	1245
47442	1317
47442	1613
47442	1845
47442	1915
47462	1055
47462	1135
47462	1225
47462	1235
47462	1635
47462	1937
47462	1947
47462	2818
47462	2920
47465	1061
47465	1211
47465	1213
47465	1606
47465	1615
47465	1792
47465	1805
47465	1915
47465	2920
47465	2982
47471	1087
47471	1135
47471	1207
47471	1355
47471	1605
47471	1676
47471	1765
47471	1805
47471	2806
47472	1250
47472	1320
47472	1669
47472	1869
47472	1948
47472	2818
47492	1135
47492	1201
47492	1231
47492	1337
47492	1523
47492	1605
47492	1782
47492	1843
47492	1931
47492	2801
47520	1125
47520	1225
47520	1318
47520	1649
47520	1792
47520	1860
47520	1920
47520	1940
47524	1207
47524	1357
47524	1412
47524	1523
47524	1605
47524	1765
47524	1805
47524	1936
47524	2804
47528	1035
47528	1239
47528	1422
47528	1648
47528	1867
47528	1947
47528	2818
47533	1125
47533	1259
47533	1261
47533	1339
47533	1670
47533	1865
47533	1869
47533	1920
47544	1059
47544	1066
47544	1250
47544	1446
47544	1669
47544	1869
47544	1947
47544	2818
47568	1239
47568	1509
47568	1540
47568	1637
47568	1947
47568	2818
47568	5512
47570	1065
47570	1249
47570	1330
47570	1445
47570	1669
47570	1784
47570	1869
47570	2818
47575	1207
47575	1357
47575	1503
47575	1523
47575	1605
47575	1765
47575	1805
47575	1936
47575	2801
47576	1239
47576	1338
47576	1648
47576	1867
47576	1938
47576	1947
47576	2818
47579	1031
47579	1135
47579	1201
47579	1231
47579	1422
47579	1605
47579	1773
47579	1843
47579	2803
47580	1126
47580	1249
47580	1660
47580	1869
47580	1937
47580	1947
47580	2818
47603	1055
47603	1077
47603	1225
47603	1359
47603	1649
47603	1849
47603	1925
47606	1105
47606	1215
47606	1357
47606	1513
47606	1615
47606	1783
47606	1845
47606	1915
47613	1061
47613	1215
47613	1357
47613	1613
47613	1805
47613	1915
47613	2920
47613	1784A
47615	1207
47615	1337
47615	1412
47615	1513
47615	1605
47615	1765
47615	1805
47615	1906
47615	2803
47618	1031
47618	1135
47618	1207
47618	1357
47618	1435
47618	1605
47618	1772
47618	1809
47618	1931
47618	2808
47619	1077
47619	1135
47619	1207
47619	1357
47619	1412
47619	1783
47619	1815
47619	2803
47620	1055
47620	1249
47620	1286
47620	1367
47620	1648
47620	1869
47620	1948
47620	2818
47622	1077
47622	1079
47622	1219
47622	1262
47622	1318
47622	1650
47622	1772
47622	1860
47622	1919
47632	1135
47632	1209
47632	1285
47632	1357
47632	1605
47632	1783
47632	1805
47632	1906
47632	1931
47632	2802
47634	1105
47634	1219
47634	1225
47634	1339
47634	1508
47634	1555
47634	1637
47634	1835
47634	1925
47638	1012
47638	1105
47638	1211
47638	1213
47638	1613
47638	1805
47638	1843
47638	1915
47639	1013
47639	1225
47639	1335
47639	1637
47639	1782
47639	1835
47639	1925
47646	1012
47646	1051
47646	1207
47646	1317
47646	1605
47646	1765
47646	1805
47646	1907
47646	2804
47660	1012
47660	1135
47660	1207
47660	1355
47660	1422
47660	1605
47660	1782
47660	1843
47660	2807
47662	1077
47662	1078
47662	1105
47662	1225
47662	1515
47662	1637
47662	1849
47662	1920
47662	1959
47663	1012
47663	1135
47663	1207
47663	1337
47663	1513
47663	1605
47663	1783
47663	1805
47663	2802
47667	1051
47667	1207
47667	1357
47667	1422
47667	1605
47667	1765
47667	1843
47667	1906
47667	2804
47702	1135
47702	1225
47702	1353
47702	1427
47702	1605
47702	1635
47702	1782
47702	1834
47702	1925
47730	1105
47730	1215
47730	1338
47730	1615
47730	1771
47730	1835
47730	1915
47778	1225
47778	1358
47778	1414
47778	1635
47778	1835
47778	1849
47778	1925
47893	1055
47893	1059
47893	1225
47893	1359
47893	1637
47893	1834
47893	1849
47893	1925
47902	1125
47902	1239
47902	1649
47902	1835
47902	1867
47902	2818
47903	1012
47903	1035
47903	1105
47903	1215
47903	1335
47903	1613
47903	1834
47903	1915
47903	2920
47904	1135
47904	1207
47904	1245
47904	1367
47904	1422
47904	1605
47904	1782
47904	1843
47904	2801
47924	1055
47924	1056
47924	1105
47924	1261
47924	1359
47924	1637
47924	1849
47924	1925
47924	1940
47925	1055
47925	1119
47925	1126
47925	1250
47925	1660
47925	1867
47925	1937
47925	2818
47936	1225
47936	1367
47936	1635
47936	1715
47936	1755
47936	1845
47936	1925
47969	1219
47969	1247
47969	1318
47969	1584
47969	1670
47969	1676
47969	1869
47969	1919
47969	4845
47971	1012
47971	1135
47971	1209
47971	1367
47971	1605
47971	1783
47971	1809
47971	1906
47971	2808
47973	1219
47973	1358
47973	1508
47973	1629
47973	1845
47973	1860
47973	1919
47973	1784A
47974	1523
47974	1782
47974	1845
47974	2920
47974	2945
47974	2946
47974	2947
47974	2950
48023	1105
48023	1219
48023	1318
48023	1524
48023	1629
48023	1783
48023	1860
48023	1919
48024	1031
48024	1051
48024	1209
48024	1357
48024	1605
48024	1765
48024	1809
48024	1907
48024	2802
48070	1035
48070	1215
48070	1358
48070	1805
48070	1816
48070	1845
48070	1915
48071	1031
48071	1135
48071	1209
48071	1245
48071	1357
48071	1605
48071	1772
48071	1809
48071	2803
48083	1412
48083	1782
48083	1843
48083	2802
48083	2906
48083	2920
48083	2945
48083	2946
48083	2950
48099	1031
48099	1207
48099	1335
48099	1582
48099	1605
48099	1765
48099	1843
48099	1906
48099	2802
48103	1051
48103	1057
48103	1135
48103	1209
48103	1503
48103	1609
48103	1676
48103	1783
48103	1809
48103	2804
48107	1135
48107	1209
48107	1357
48107	1422
48107	1435
48107	1609
48107	1782
48107	1805
48107	2801
48108	1261
48108	1317
48108	1369
48108	1649
48108	1787
48108	1860
48108	1925
48156	1012
48156	1207
48156	1337
48156	1513
48156	1605
48156	1765
48156	1805
48156	1906
48156	2801
48201	1125
48201	1225
48201	1358
48201	1445
48201	1637
48201	1849
48201	1925
48201	1960
48235	1051
48235	1057
48235	1077
48235	1209
48235	1355
48235	1609
48235	1783
48235	1809
48235	1959
48235	2804
48244	1077
48244	1219
48244	1358
48244	1629
48244	1783
48244	1860
48244	1920
48244	4935
48269	1207
48269	1357
48269	1435
48269	1513
48269	1609
48269	1765
48269	1805
48269	1906
48269	2804
48307	1017
48307	1250
48307	1359
48307	1650
48307	1785
48307	1869
48307	1925
48307	2002
48545	1012
48545	1135
48545	1207
48545	1355
48545	1604
48545	1782
48545	1843
48545	1931
48545	2803
48547	1031
48547	1207
48547	1337
48547	1442
48547	1605
48547	1765
48547	1805
48547	1907
48547	2804
48549	1207
48549	1245
48549	1357
48549	1412
48549	1765
48549	1815
48549	1906
48549	2801
48556	1077
48556	1135
48556	1207
48556	1337
48556	1523
48556	1609
48556	1783
48556	1809
48556	2803
48560	1215
48560	1358
48560	1629
48560	1784
48560	1834
48560	1919
48560	1960
48562	1077
48562	1105
48562	1136
48562	1215
48562	1357
48562	1615
48562	1835
48562	1915
48562	2920
48563	1225
48563	1359
48563	1423
48563	1637
48563	1849
48563	1925
48564	1017
48564	1077
48564	1219
48564	1225
48564	1369
48564	1650
48564	1785
48564	1869
48564	1920
48565	1055
48565	1059
48565	1077
48565	1105
48565	1215
48565	1637
48565	1849
48565	1925
48566	1261
48566	1319
48566	1637
48566	1792
48566	1835
48566	1920
48566	1960
48566	4137
48567	1125
48567	1261
48567	1358
48567	1649
48567	1849
48567	1925
48567	1940
48568	1239
48568	1369
48568	1414
48568	1540
48568	1637
48568	1867
48568	2818
48569	1250
48569	1319
48569	1650
48569	1766
48569	1869
48569	1948
48569	2818
48573	1077
48573	1249
48573	1669
48573	1869
48573	1947
48573	2818
48690	1012
48690	1061
48690	1209
48690	1265
48690	1317
48690	1615
48690	1845
48690	1915
48690	2002
48767	1061
48767	1077
48767	1105
48767	1215
48767	1357
48767	1615
48767	1834
48767	1919
48800	1215
48800	1357
48800	1413
48800	1615
48800	1845
48800	1915
48800	1931
48800	1784A
48816	1249
48816	1380
48816	1650
48816	1690
48816	1869
48816	1948
48816	2818
48830	1119
48830	1239
48830	1249
48830	1370
48830	1937
48830	1947
48830	2818
48870	1035
48870	1247
48870	1249
48870	1649
48870	1867
48870	1937
48870	1947
48870	2818
48871	1031
48871	1061
48871	1215
48871	1357
48871	1615
48871	1783
48871	1805
48871	1915
48885	1031
48885	1207
48885	1245
48885	1355
48885	1605
48885	1765
48885	1843
48885	1906
48885	2808
48885	2909
48887	1105
48887	1219
48887	1247
48887	1368
48887	1504
48887	1629
48887	1845
48887	1919
48934	1249
48934	1515
48934	1523
48934	1649
48934	1867
48934	1947
48934	2818
48934	2920
48940	1239
48940	1509
48940	1648
48940	1766
48940	1867
48940	2818
48947	1225
48947	1413
48947	1422
48947	1637
48947	1792
48947	1849
48947	1925
48950	1035
48950	1249
48950	1359
48950	1648
48950	1867
48950	2818
48952	1235
48952	1359
48952	1412
48952	1649
48952	1773
48952	1869
48952	1936
48952	2818
48954	1012
48954	1031
48954	1135
48954	1209
48954	1337
48954	1605
48954	1783
48954	1809
48954	2802
48977	1077
48977	1215
48977	1357
48977	1523
48977	1615
48977	1783
48977	1834
48977	1915
48989	1126
48989	1249
48989	1509
48989	1660
48989	1867
48989	1947
48989	2818
48998	1125
48998	1261
48998	1359
48998	1649
48998	1860
48998	1869
48998	1925
48998	2002
49011	1225
49011	1412
49011	1524
49011	1535
49011	1635
49011	1834
49011	1925
49023	1051
49023	1057
49023	1077
49023	1135
49023	1209
49023	1337
49023	1609
49023	1783
49023	1809
49023	2803
49024	1059
49024	1065
49024	1225
49024	1339
49024	1535
49024	1649
49024	1783
49024	1860
49024	1920
49026	1435
49026	1783
49026	1835
49026	1906
49026	2818
49026	2920
49026	2945
49026	2946
49026	2947
49026	2948
49026	2950
49034	1225
49034	1338
49034	1414
49034	1649
49034	1792
49034	1849
49034	1920
49041	1249
49041	1649
49041	1785
49041	1867
49041	1947
49041	2818
49046	1225
49046	1247
49046	1359
49046	1649
49046	1849
49046	1920
49046	1947
49051	1225
49051	1414
49051	1427
49051	1635
49051	1755
49051	1766
49051	1849
49051	1925
49055	1031
49055	1061
49055	1215
49055	1215
49055	1357
49055	1422
49055	1615
49055	1805
49055	1915
49057	1033
49057	1105
49057	1215
49057	1338
49057	1629
49057	1782
49057	1845
49057	1860
49057	1919
49058	1035
49058	1225
49058	1515
49058	1524
49058	1613
49058	1835
49058	1925
49058	2920
49066	1012
49066	1135
49066	1207
49066	1315
49066	1605
49066	1765
49066	1805
49066	1906
49066	2806
49071	1012
49071	1215
49071	1357
49071	1615
49071	1785
49071	1845
49071	1915
49121	1249
49121	1427
49121	1648
49121	1715
49121	1867
49121	1947
49121	2818
49127	1061
49127	1215
49127	1412
49127	1615
49127	1782
49127	1805
49127	1915
49142	1012
49142	1087
49142	1135
49142	1209
49142	1245
49142	1367
49142	1609
49142	1783
49142	1809
49142	2801
49171	1215
49171	1435
49171	1606
49171	1615
49171	1766
49171	1783
49171	1835
49171	1915
49171	1931
49175	1250
49175	1358
49175	1540
49175	1649
49175	1782
49175	1865
49175	1948
49175	2818
49177	1219
49177	1686
49177	1784
49177	1809
49177	1816
49177	1919
49177	4137
49184	1126
49184	1249
49184	1413
49184	1459
49184	1867
49184	2818
49185	1215
49185	1358
49185	1413
49185	1615
49185	1783
49185	1845
49185	1915
49210	1012
49210	1211
49210	1213
49210	1413
49210	1604
49210	1805
49210	2920
49210	2947
49250	1012
49250	1225
49250	1235
49250	1459
49250	1637
49250	1782
49250	1835
49250	1925
49250	1937
49250	2818
49252	1031
49252	1135
49252	1209
49252	1351
49252	1609
49252	1783
49252	1809
49252	1909
49252	1959
49252	2802
49290	1125
49290	1261
49290	1319
49290	1650
49290	1792
49290	1869
49290	1925
49292	1125
49292	1225
49292	1359
49292	1649
49292	1849
49292	1925
49292	1784A
49297	1012
49297	1105
49297	1219
49297	1358
49297	1650
49297	1686
49297	1773
49297	1860
49297	1959
49300	1247
49300	1250
49300	1259
49300	1330
49300	1648
49300	1829
49300	1948
49300	2818
49300	2871
49357	1025
49357	1222
49357	1261
49357	1359
49357	1615
49357	1635
49357	1849
49357	1920
49357	1947
49362	1225
49362	1367
49362	1584
49362	1637
49362	1792
49362	1834
49362	1925
49362	2913
49362	2920
49367	1061
49367	1105
49367	1215
49367	1357
49367	1615
49367	1783
49367	1845
49367	1915
49376	1013
49376	1035
49376	1105
49376	1215
49376	1357
49376	1606
49376	1613
49376	1845
49376	1915
49383	1119
49383	1126
49383	1249
49383	1649
49383	1867
49383	2818
49395	1135
49395	1201
49395	1231
49395	1523
49395	1604
49395	1783
49395	1843
49395	1931
49395	2804
49395	2920
49426	1201
49426	1231
49426	1315
49426	1412
49426	1605
49426	1765
49426	1805
49426	1906
49426	2804
49426	2908
49426	2920
49443	1225
49443	1357
49443	1508
49443	1635
49443	1782
49443	1849
49443	1925
49448	1088
49448	1089
49448	1250
49448	1330
49448	1680
49448	1890
49448	1948
49448	2818
49476	1031
49476	1201
49476	1231
49476	1523
49476	1605
49476	1765
49476	1805
49476	1906
49476	2801
49479	1025
49479	1215
49479	1358
49479	1615
49479	1783
49479	1845
49479	1915
49491	1201
49491	1231
49491	1355
49491	1523
49491	1605
49491	1765
49491	1843
49491	1906
49491	2807
49499	1061
49499	1106
49499	1215
49499	1358
49499	1615
49499	1785
49499	1845
49499	1959
49535	1061
49535	1211
49535	1213
49535	1523
49535	1805
49535	1915
49535	2900
49535	2920
49535	2946
49535	2947
49535	2982
49536	1061
49536	1105
49536	1245
49536	1427
49536	1444
49536	1931
49536	2818
49536	2920
49536	2946
49536	2947
49536	2950
49546	1013
49546	1077
49546	1261
49546	1359
49546	1649
49546	1773
49546	1869
49546	1920
49617	1055
49617	1249
49617	1649
49617	1867
49617	1937
49617	1940
49617	1947
49617	2818
49630	1126
49630	1249
49630	1649
49630	1867
49630	1937
49630	2818
49647	1013
49647	1105
49647	1215
49647	1357
49647	1524
49647	1615
49647	1784
49647	1843
49647	1915
49672	1031
49672	1771
49672	1784
49672	1792
49672	2818
49672	2920
49672	2945
49672	2946
49672	2947
49672	2948
49672	2950
49673	1031
49673	1215
49673	1357
49673	1412
49673	1613
49673	1784
49673	1843
49673	1915
49797	1125
49797	1225
49797	1339
49797	1650
49797	1766
49797	1860
49797	1925
49797	1784A
49805	1061
49805	1105
49805	1219
49805	1247
49805	1358
49805	1649
49805	1845
49805	1869
49805	1919
49858	1033
49858	1225
49858	1433
49858	1635
49858	1715
49858	1849
49858	1925
49863	1126
49863	1239
49863	1648
49863	1947
49863	1960
49863	2818
49869	1105
49869	1215
49869	1318
49869	1629
49869	1782
49869	1845
49869	1907
49869	1915
49870	1207
49870	1412
49870	1503
49870	1605
49870	1765
49870	1805
49870	1906
49870	2806
49876	1135
49876	1207
49876	1357
49876	1435
49876	1605
49876	1783
49876	1805
49876	1906
49876	1931
49876	2806
49883	1055
49883	1239
49883	1340
49883	1459
49883	1649
49883	1867
49883	2818
49884	1061
49884	1211
49884	1213
49884	1355
49884	1615
49884	1783
49884	1805
49884	1915
49892	1135
49892	1335
49892	1523
49892	1605
49892	1782
49892	1843
49892	2801
49892	2920
49892	2941
49892	2942
49896	1077
49896	1079
49896	1250
49896	1350
49896	1680
49896	1820
49896	1948
49896	2818
49935	1215
49935	1337
49935	1508
49935	1782
49935	1805
49935	1816
49935	1915
49936	1035
49936	1105
49936	1225
49936	1555
49936	1582
49936	1637
49936	1834
49936	1925
49944	1031
49944	1051
49944	1207
49944	1605
49944	1765
49944	1805
49944	1906
49944	2806
49944	2920
49945	1055
49945	1225
49945	1422
49945	1637
49945	1755
49945	1783
49945	1849
49945	1925
49960	1031
49960	1135
49960	1201
49960	1231
49960	1357
49960	1412
49960	1605
49960	1783
49960	1805
49960	2803
49961	1239
49961	1360
49961	1414
49961	1504
49961	1649
49961	1867
49961	1947
49961	2818
49982	1213
49982	1293
49982	1337
49982	1412
49982	1613
49982	1771
49982	1805
49982	1915
49991	1135
49991	1207
49991	1412
49991	1523
49991	1783
49991	1815
49991	2802
49997	1211
49997	1213
49997	1357
49997	1413
49997	1606
49997	1613
49997	1805
49997	1915
49997	2920
50016	1207
50016	1513
50016	1523
50016	1604
50016	1765
50016	1843
50016	1906
50016	2808
50016	2920
50017	1012
50017	1207
50017	1357
50017	1422
50017	1605
50017	1765
50017	1805
50017	1906
50017	2808
50018	1239
50018	1414
50018	1637
50018	1867
50018	1938
50018	1947
50018	2818
50034	1013
50034	1033
50034	1219
50034	1358
50034	1629
50034	1783
50034	1829
50034	1919
50035	1013
50035	1033
50035	1219
50035	1358
50035	1629
50035	1783
50035	1829
50035	1919
50036	1219
50036	1285
50036	1355
50036	1524
50036	1615
50036	1792
50036	1835
50036	1915
50037	1239
50037	1582
50037	1637
50037	1867
50037	1947
50037	2818
50037	2920
50038	1125
50038	1249
50038	1509
50038	1792
50038	1865
50038	2818
50039	1126
50039	1250
50039	1370
50039	1648
50039	1867
50039	1947
50039	2818
50043	1261
50043	1269
50043	1319
50043	1649
50043	1787
50043	1860
50043	1920
50066	1031
50066	1056
50066	1061
50066	1215
50066	1358
50066	1422
50066	1615
50066	1785
50066	1845
50067	1013
50067	1061
50067	1783
50067	2906
50067	2920
50067	2945
50067	2946
50067	2947
50067	2948
50067	2950
50068	1105
50068	1225
50068	1256
50068	1293
50068	1368
50068	1635
50068	1782
50068	1925
50126	1207
50126	1355
50126	1412
50126	1442
50126	1605
50126	1765
50126	1805
50126	1907
50126	2803
50128	1135
50128	1207
50128	1337
50128	1503
50128	1582
50128	1609
50128	1782
50128	1805
50128	2806
50131	1012
50131	1135
50131	1207
50131	1357
50131	1523
50131	1782
50131	1815
50131	2804
50132	1215
50132	1222
50132	1582
50132	1637
50132	1686
50132	1765
50132	1835
50132	2904
50132	2920
50135	1106
50135	1159
50135	1215
50135	1358
50135	1615
50135	1782
50135	1845
50135	1915
50137	1125
50137	1225
50137	1359
50137	1649
50137	1792
50137	1869
50137	1920
50215	1077
50215	1105
50215	1209
50215	1269
50215	1357
50215	1629
50215	1809
50215	1959
50215	1960
50215	2801
50271	1211
50271	1213
50271	1355
50271	1606
50271	1613
50271	1783
50271	1805
50271	1915
50271	2920
50291	1051
50291	1207
50291	1245
50291	1357
50291	1605
50291	1765
50291	1805
50291	1907
50291	2801
50294	1225
50294	1357
50294	1414
50294	1504
50294	1606
50294	1635
50294	1805
50294	1925
50316	1088
50316	1089
50316	1225
50316	1413
50316	1635
50316	1792
50316	1849
50316	1925
50316	1940
50331	1211
50331	1213
50331	1615
50331	1805
50331	1915
50359	1061
50359	1211
50359	1213
50359	1412
50359	1606
50359	1613
50359	1783
50359	1805
50359	2902
50359	2920
50400	1051
50400	1605
50400	1765
50400	1843
50400	1906
50400	2806
50400	2909
50400	2920
50400	2941
50400	2942
50400	2973
50419	1239
50419	1660
50419	1676
50419	1867
50419	1931
50419	1947
50419	2818
50442	1031
50442	1135
50442	1207
50442	1265
50442	1337
50442	1609
50442	1782
50442	1805
50442	2802
50486	1031
50486	1207
50486	1355
50486	1605
50486	1765
50486	1805
50486	1906
50486	2804
50486	2920
50506	1032
50506	1215
50506	1368
50506	1515
50506	1615
50506	1845
50506	1915
50512	1207
50512	1355
50512	1412
50512	1582
50512	1605
50512	1765
50512	1843
50512	1906
50512	2802
50515	1051
50515	1207
50515	1315
50515	1412
50515	1765
50515	1815
50515	1906
50515	2801
50543	1012
50543	1135
50543	1207
50543	1357
50543	1435
50543	1605
50543	1783
50543	1805
50543	2808
50591	1012
50591	1135
50591	1207
50591	1412
50591	1605
50591	1783
50591	1843
50591	2804
50591	2908
50591	2920
50596	1135
50596	1201
50596	1231
50596	1355
50596	1435
50596	1605
50596	1782
50596	1843
50596	1906
50596	2802
50630	1215
50630	1318
50630	1412
50630	1615
50630	1782
50630	1834
50630	1845
50630	1915
50634	1012
50634	1135
50634	1207
50634	1357
50634	1513
50634	1783
50634	1815
50634	2803
50638	1225
50638	1357
50638	1414
50638	1635
50638	1834
50638	1849
50638	1925
50713	1059
50713	1065
50713	1247
50713	1250
50713	1649
50713	1785
50713	1867
50713	2818
50784	1105
50784	1211
50784	1213
50784	1604
50784	1784
50784	1805
50784	2905
50784	2920
50807	1051
50807	1057
50807	1077
50807	1207
50807	1337
50807	1609
50807	1765
50807	1809
50807	1906
50807	2803
50812	1077
50812	1135
50812	1209
50812	1265
50812	1317
50812	1367
50812	1650
50812	1782
50812	1809
50812	2804
50897	1031
50897	1207
50897	1412
50897	1604
50897	1765
50897	1843
50897	1907
50897	2801
50897	2920
50914	1012
50914	1051
50914	1057
50914	1209
50914	1357
50914	1609
50914	1765
50914	1809
50914	1960
50914	2801
50925	1105
50925	1215
50925	1357
50925	1582
50925	1615
50925	1773
50925	1843
50925	1915
50926	1051
50926	1057
50926	1135
50926	1209
50926	1355
50926	1609
50926	1782
50926	1809
50926	2801
50927	1055
50927	1249
50927	1340
50927	1669
50927	1869
50927	1947
50927	2818
50928	1250
50928	1256
50928	1319
50928	1648
50928	1867
50928	1948
50928	2818
50929	1012
50929	1215
50929	1338
50929	1784
50929	1805
50929	1816
50929	1915
50936	1030
50936	1077
50936	1239
50936	1773
50936	1869
50936	1947
50936	2818
50937	1052
50937	1055
50937	1059
50937	1249
50937	1423
50937	1660
50937	1947
50937	2818
50952	1056
50952	1061
50952	1219
50952	1350
50952	1629
50952	1783
50952	1860
50952	1919
50952	1960
50953	1012
50953	1135
50953	1207
50953	1357
50953	1605
50953	1782
50953	1805
50953	1907
50953	2808
50954	1105
50954	1219
50954	1259
50954	1358
50954	1629
50954	1829
50954	1919
50954	1960
50977	1215
50977	1262
50977	1357
50977	1615
50977	1766
50977	1785
50977	1829
50977	1919
50978	1126
50978	1249
50978	1649
50978	1867
50978	1947
50978	2818
51000	1077
51000	1135
51000	1207
51000	1357
51000	1523
51000	1605
51000	1783
51000	1809
51000	2803
51018	1035
51018	1105
51018	1215
51018	1338
51018	1615
51018	1845
51018	1915
51028	1031
51028	1211
51028	1213
51028	1613
51028	1782
51028	1805
51028	1915
51031	1035
51031	1225
51031	1427
51031	1613
51031	1783
51031	1805
51031	1925
51031	2920
51044	1031
51044	1135
51044	1207
51044	1355
51044	1435
51044	1604
51044	1783
51044	1843
51044	2803
51044	2920
51167	1088
51167	1089
51167	1261
51167	1319
51167	1650
51167	1690
51167	1860
51167	1920
51167	1940
51218	1012
51218	1013
51218	1105
51218	1215
51218	1317
51218	1615
51218	1834
51218	1915
51255	1201
51255	1523
51255	1604
51255	1783
51255	1843
51255	1906
51255	2802
51255	2920
51255	2941
51255	2942
51309	1061
51309	1219
51309	1358
51309	1549
51309	1629
51309	1686
51309	1860
51309	1960
51321	1031
51321	1088
51321	1135
51321	1209
51321	1367
51321	1629
51321	1772
51321	1809
51321	2806
51322	1135
51322	1207
51322	1335
51322	1412
51322	1605
51322	1783
51322	1805
51322	2802
51322	2914
51322	2920
51330	1058
51330	1077
51330	1079
51330	1219
51330	1358
51330	1629
51330	1845
51330	1860
51330	1959
51332	1207
51332	1355
51332	1422
51332	1523
51332	1605
51332	1765
51332	1805
51332	1907
51332	1931
51332	2807
51339	1012
51339	1135
51339	1209
51339	1367
51339	1422
51339	1609
51339	1782
51339	1809
51339	2803
51343	1215
51343	1358
51343	1413
51343	1637
51343	1783
51343	1834
51343	1915
51345	1012
51345	1051
51345	1207
51345	1357
51345	1605
51345	1765
51345	1805
51345	1906
51345	2802
51350	1105
51350	1215
51350	1337
51350	1805
51350	1816
51350	1915
51350	1960
51352	1061
51352	1215
51352	1357
51352	1606
51352	1613
51352	1785
51352	1805
51352	1915
51353	1207
51353	1357
51353	1412
51353	1422
51353	1605
51353	1765
51353	1805
51353	1906
51353	2807
51367	1209
51367	1357
51367	1412
51367	1523
51367	1609
51367	1765
51367	1809
51367	1906
51367	2802
51398	1030
51398	1239
51398	1317
51398	1648
51398	1947
51398	2818
51408	1012
51408	1105
51408	1215
51408	1513
51408	1615
51408	1783
51408	1843
51408	1915
51438	1012
51438	1135
51438	1207
51438	1317
51438	1503
51438	1605
51438	1783
51438	1805
51438	2808
51454	1077
51454	1250
51454	1320
51454	1649
51454	1867
51454	1938
51454	2818
51477	1235
51477	1515
51477	1624
51477	1766
51477	1947
51477	2818
51477	2920
51478	1126
51478	1239
51478	1412
51478	1648
51478	1843
51478	1867
51478	2818
51481	1020
51481	1077
51481	1250
51481	1269
51481	1360
51481	1669
51481	1869
51481	1948
51481	2818
51483	1126
51483	1249
51483	1535
51483	1648
51483	1867
51483	1940
51483	1947
51483	2818
51488	1126
51488	1249
51488	1649
51488	1867
51488	1937
51488	1947
51488	2818
51493	1250
51493	1360
51493	1540
51493	1670
51493	1870
51493	1948
51493	2818
51499	1056
51499	1061
51499	1219
51499	1338
51499	1629
51499	1845
51499	1860
51499	1919
51712	1225
51712	1368
51712	1637
51712	1834
51712	1835
51712	1915
51712	1925
51737	1013
51737	1077
51737	1105
51737	1219
51737	1368
51737	1615
51737	1785
51737	1829
51737	1919
51748	1250
51748	1359
51748	1509
51748	1649
51748	1869
51748	2818
51748	1784A
51753	1051
51753	1057
51753	1135
51753	1209
51753	1245
51753	1367
51753	1605
51753	1783
51753	1809
51753	2804
51824	1126
51824	1239
51824	1427
51824	1648
51824	1755
51824	1867
51824	2818
51908	1012
51908	1136
51908	1215
51908	1357
51908	1613
51908	1783
51908	1843
51908	1915
51927	1125
51927	1225
51927	1358
51927	1635
51927	1792
51927	1834
51927	1925
51948	1017
51948	1239
51948	1259
51948	1286
51948	1648
51948	1867
51948	1947
51948	2818
51960	1249
51960	1540
51960	1649
51960	1867
51960	1938
51960	1947
51960	2818
51967	1215
51967	1358
51967	1615
51967	1766
51967	1785
51967	1834
51967	1845
51967	1915
51996	1013
51996	1225
51996	1357
51996	1414
51996	1637
51996	1849
51996	1925
51996	1784A
52014	1215
52014	1357
52014	1435
52014	1615
52014	1766
52014	1783
52014	1843
52014	1915
52014	2920
52024	1055
52024	1059
52024	1250
52024	1330
52024	1680
52024	1869
52024	1948
52024	2818
52034	1225
52034	1357
52034	1635
52034	1782
52034	1845
52034	1925
52034	1947
52044	1250
52044	1320
52044	1540
52044	1669
52044	1869
52044	1947
52044	2818
52055	1035
52055	1225
52055	1637
52055	1792
52055	1860
52055	1925
52055	1940
52056	1012
52056	1219
52056	1225
52056	1459
52056	1637
52056	1849
52056	1925
52056	1938
52062	1105
52062	1225
52062	1508
52062	1515
52062	1635
52062	1834
52062	1925
52062	2920
52067	1225
52067	1427
52067	1637
52067	1785
52067	1849
52067	1925
52067	1938
52071	1125
52071	1225
52071	1317
52071	1615
52071	1635
52071	1835
52071	1920
52076	1032
52076	1061
52076	1215
52076	1606
52076	1613
52076	1805
52076	1843
52076	1915
52087	1055
52087	1059
52087	1247
52087	1261
52087	1293
52087	1637
52087	1849
52087	1925
52119	1239
52119	1359
52119	1648
52119	1867
52119	1938
52119	2818
52119	2915
52119	2920
52125	1055
52125	1225
52125	1413
52125	1435
52125	1635
52125	1845
52125	1907
52125	1925
52129	1020
52129	1239
52129	1357
52129	1414
52129	1648
52129	1867
52129	1947
52129	2818
52130	1031
52130	1201
52130	1231
52130	1442
52130	1604
52130	1765
52130	1843
52130	1906
52130	2808
52131	1017
52131	1225
52131	1358
52131	1413
52131	1427
52131	1637
52131	1834
52131	1925
52132	1117
52132	1126
52132	1239
52132	1648
52132	1783
52132	1947
52132	2818
52148	1126
52148	1249
52148	1357
52148	1515
52148	1535
52148	1648
52148	1867
52148	1947
