StudentID	Student_Number	CourseNumber	YearID
32572	702951	1834ALG	3500
74633	55824	1834ALG	3500
112127	61492	1834ALG	3500
75132	56378	1834ALG	3500
71414	54137	1834ALG	3500
72474	54484	1834ALG	3500
108359	60738	1834ALG	3500
124573	63625	1834ALG	3500
136440	65245	1834ALG	3500
74998	56210	1834ALG	3500
74918	55964	1834ALG	3500
74989	56201	1834ALG	3500
75018	56284	1834ALG	3500
98974	58737	1834ALG	3500
32857	703236	1834ALG	3500
60728	49527	1834ALG	3500
70609	53430	1834ALG	3500
64113	50867	1834ALG	3500
73299	55023	1834ALG	3500
73460	55146	1834ALG	3500
128334	63843	1834ALG	3500
56510	47770	1835LG	3500
75040	56306	1835LG	3500
75743	56490	1835LG	3500
70331	53154	1835LG	3500
74919	55965	1835LG	3500
129716	64048	1835LG	3500
71411	54134	1837LG	3500
66573	51428	1837LG	3500
116635	62207	1837LG	3500
73341	55066	1837LG	3500
102747	59072	1837LG	3500
106873	59797	1837LG	3500
128334	63843	1837LG	3500
73085	54637	1839LG	3500
62237	50464	1839LG	3500
75010	56276	1839LG	3500
112067	61471	1839LG	3500
58638	48678	1839LG	3500
74528	55785	1839LG	3500
75008	56274	1845ALG	3500
75428	56415	1845ALG	3500
116990	62497	1845ALG	3500
135288	64946	1845ALG	3500
135757	65021	1845ALG	3500
74843	55890	1845ALG	3500
107978	60495	1845ALG	3500
117276	62644	1845ALG	3500
130389	64561	1845ALG	3500
73341	55066	1845ALG	3500
135739	65002	1845ALG	3500
60759	49558	1845ALG	3500
74340	55636	1845ALG	3500
74774	55851	1845ALG	3500
123730	63545	1845ALG	3500
112439	61621	1845ALG	3500
128624	63866	1845ALG	3500
70354	53177	1869LG	3500
69403	52368	1869LG	3500
61009	49780	1869LG	3500
73104	54656	1869LG	3500
71685	54319	1869LG	3500
120423	63078	1869LG	3500
136680	65333	1869LG	3500
111760	61180	1869LG	3500
70384	53207	1869LG	3500
72540	54523	1869LG	3500
122784	63318	1879LG	3500
128337	63846	1879LG	3500
73307	55032	1879LG	3500
73043	54595	1879LG	3500
60793	49592	1879LG	3500
73084	54636	1879LG	3500
111738	61158	1879LG	3500
124077	63604	1879LG	3500
60992	49763	1879LG	3500
74925	55971	1879LG	3500
103334	59265	1879LG	3500
67792	51929	1879LG	3500
69067	52196	1879LG	3500
80573	56925	1879LG	3500
108203	60633	1879LG	3500
85077	57218	1906ALG	3500
93127	58043	1906ALG	3500
84694	57109	1906ALG	3500
112673	61680	1906ALG	3500
129751	64081	1906ALG	3500
80326	61075	1906ALG	3500
85178	57243	1906ALG	3500
84695	57110	1906ALG	3500
85376	57338	1906ALG	3500
112224	61534	1906ALG	3500
136845	65435	1906ALG	3500
85529	57366	1907ALG	3500
121586	70107	1907ALG	3500
80483	62017	1907ALG	3500
69781	52450	1907ALG	3500
85210	57275	1907ALG	3500
60788	49587	1907ALG	3500
29771	700150	1915LG	3500
74460	55742	1915LG	3500
79016	56656	1915LG	3500
85531	57368	1915LG	3500
116990	62497	1915LG	3500
135389	64974	1915LG	3500
136688	65341	1915LG	3500
35220	705599	1915LG	3500
74895	55941	1915LG	3500
75130	56376	1915LG	3500
135296	64954	1915LG	3500
138408	65786	1915LG	3500
74995	56207	1915LG	3500
79015	56655	1915LG	3500
95874	58324	1915LG	3500
107980	60497	1915LG	3500
122725	63294	1915LG	3500
75080	56326	1915LG	3500
108137	60593	1915LG	3500
112049	61452	1915LG	3500
112733	61713	1915LG	3500
123136	63389	1915LG	3500
136856	65459	1915LG	3500
59630	49276	1915LG	3500
74918	55964	1915LG	3500
111125	61099	1915LG	3500
129772	64103	1915LG	3500
73173	54687	1915LG	3500
75284	56396	1915LG	3500
117340	62722	1915LG	3500
135988	65094	1915LG	3500
136671	65323	1915LG	3500
74342	55638	1915LG	3500
103399	59302	1915LG	3500
139265	65837	1915LG	3500
75030	56296	1919ALG	3500
92425	58002	1919ALG	3500
106887	59816	1919ALG	3500
122723	63292	1919ALG	3500
125373	63667	1919ALG	3500
112061	61464	1919ALG	3500
70953	53740	1919ALG	3500
103184	59206	1919ALG	3500
74458	55740	1919ALG	3500
75022	56288	1919ALG	3500
60788	49587	1919ALG	3500
72494	54504	1919ALG	3500
61131	49853	1920LG	3500
73053	54605	1920LG	3500
96427	58429	1920LG	3500
116581	62177	1920LG	3500
129780	64111	1920LG	3500
72977	54173	1920LG	3500
112000	61399	1920LG	3500
73338	55063	1920LG	3500
104786	59560	1920LG	3500
71605	54247	1920LG	3500
73465	55151	1920LG	3500
96426	58428	1920LG	3500
122079	52260	1920LG	3500
60906	49677	1920LG	3500
102426	58982	1920LG	3500
124077	63604	1920LG	3500
73012	54564	1920LG	3500
103127	59175	1920LG	3500
128827	63887	1920LG	3500
67689	51869	1925LG	3500
70963	53750	1925LG	3500
113773	61884	1925LG	3500
128337	63846	1925LG	3500
81423	56956	1925LG	3500
112068	61472	1925LG	3500
71616	54258	1925LG	3500
75626	56692	1925LG	3500
85277	57322	1925LG	3500
103461	59367	1925LG	3500
128723	63874	1925LG	3500
129073	63906	1925LG	3500
129081	63914	1925LG	3500
136679	65332	1925LG	3500
59985	49319	1925LG	3500
62189	50449	1925LG	3500
64836	51145	1925LG	3500
69777	52446	1925LG	3500
73309	55034	1925LG	3500
73527	55171	1925LG	3500
54227	46588	1925LG	3500
65723	51268	1925LG	3500
73302	55027	1925LG	3500
85323	57330	1925LG	3500
95887	58337	1925LG	3500
123730	63545	1925LG	3500
129082	63915	1925LG	3500
73340	55065	1925LG	3500
96375	58421	1925LG	3500
107075	59925	1925LG	3500
116588	62184	1925LG	3500
129956	64282	1925LG	3500
136691	65344	1925LG	3500
72542	54525	1925LG	3500
73334	55059	1925LG	3500
117777	62904	1925LG	3500
72999	54506	1925LG	3500
73033	54585	1925LG	3500
80573	56925	1925LG	3500
96077	58356	1925LG	3500
107174	59955	1925LG	3500
123277	63398	1930LG	3500
64830	51139	1930LG	3500
72280	54467	1930LG	3500
73283	55007	1930LG	3500
112067	61471	1930LG	3500
116585	62181	1930LG	3500
72023	54421	1930LG	3500
73081	54633	1930LG	3500
73465	55151	1930LG	3500
111913	61298	1930LG	3500
116688	62260	1930LG	3500
129080	63913	1930LG	3500
60895	49666	1930LG	3500
122951	63358	1930LG	3500
123482	63442	1936ALG	3500
111929	61314	1936ALG	3500
84682	57096	1936ALG	3500
136857	65460	1936ALG	3500
121828	13542	1936ALG	3500
84742	57141	1936ALG	3500
70623	53444	1937ALG	3500
106945	59891	1937ALG	3500
96803	58581	1937ALG	3500
56475	47735	1938ALG	3500
128625	63867	1938ALG	3500
70561	53382	1938ALG	3500
70652	53473	1939ALG	3500
129780	64111	1940ALG	3500
70585	53406	1940ALG	3500
72977	54173	1940ALG	3500
85277	57322	1940ALG	3500
112275	61558	1940ALG	3500
74479	55761	1940ALG	3500
136038	65101	1940ALG	3500
74925	55971	1940ALG	3500
135866	65076	1940ALG	3500
70349	53172	1947ALG	3500
107487	60413	1947ALG	3500
108042	60568	1947ALG	3500
114023	61899	1947ALG	3500
70369	53192	1947ALG	3500
70543	53364	1947ALG	3500
71258	54012	1947ALG	3500
70381	53204	1947ALG	3500
54702	47036	1947ALG	3500
69386	52351	1947ALG	3500
70656	53477	1947ALG	3500
122777	63311	1947ALG	3500
70082	52534	1947ALG	3500
70575	53396	1947ALG	3500
107984	60501	1947ALG	3500
133636	64849	1947ALG	3500
54327	46867	1948LG	3500
60748	49547	1948LG	3500
70179	53043	1948LG	3500
95637	58290	1948LG	3500
58719	48759	1948LG	3500
54891	47093	1948LG	3500
17378	38983	1948LG	3500
60992	49763	1948LG	3500
111753	61173	1948LG	3500
39851	10422	1948LG	3500
79423	56672	1949LG	3500
55220	47351	1949LG	3500
65733	51278	1949LG	3500
70179	53043	1949LG	3500
70402	53225	1949LG	3500
70660	53481	1949LG	3500
81178	56952	1949LG	3500
96456	58461	1949LG	3500
78978	56616	1949LG	3500
106878	59802	1949LG	3500
49723	45460	1949LG	3500
60931	49702	1949LG	3500
111738	61158	1949LG	3500
60992	49763	1949LG	3500
69067	52196	1949LG	3500
70204	53068	1949LG	3500
69783	52452	1959ALG	3500
85033	57189	1959ALG	3500
74903	55949	1959ALG	3500
85243	57296	1959ALG	3500
85633	57395	1959ALG	3500
74146	55570	1959ALG	3500
85182	57247	1959ALG	3500
108049	60575	1959ALG	3500
74352	55648	1959ALG	3500
129740	64070	1959ALG	3500
85126	57236	1959ALG	3500
85637	57399	1959ALG	3500
30618	700997	5221LG	3500
123277	63398	5221LG	3500
71690	54324	5221LG	3500
73998	55502	5221LG	3500
72123	54444	5221LG	3500
73001	54528	5221LG	3500
77677	56567	5221LG	3500
136859	65462	5221LG	3500
122823	63321	5231LG	3500
136141	65143	5231LG	3500
67624	51804	5231LG	3500
94778	58207	5231LG	3500
69777	52446	5231LG	3500
72123	54444	5231LG	3500
73119	54671	5231LG	3500
90623	57730	5231LG	3500
73107	54659	5231LG	3500
116583	62179	5231LG	3500
67622	51802	5231LG	3500
102432	58988	5231LG	3500
120073	63050	1447A	3500
92424	58001	1447A	3500
112144	61511	1447A	3500
123776	63558	1447A	3500
122951	63358	1447A	3500
132486	64768	1447A	3500
75677	56793	1447A	3500
70609	53430	1040A	3500
70600	53421	3541	3500
130398	64570	7724	3500
135867	65077	1947A	3500
123281	63402	2937A	3500
60904	49675	2937A	3500
85077	57218	1077P1	3500
122134	10452	1077P1	3500
70581	53402	1077P1	3500
70614	53435	1077P1	3500
94778	58207	1077P1	3500
134537	64888	1077P1	3500
73122	54674	1077P1	3500
74350	55646	1077P1	3500
60884	49655	1077P1	3500
72988	54363	1077P1	3500
75009	56275	1077P1	3500
73299	55023	1077P1	3500
70581	53402	1077P1LG	3500
60884	49655	1077P1LG	3500
75009	56275	1077P1LG	3500
85978	57461	1077P1LG	3500
88123	57558	1077Pl	3500
123482	63442	1077Pl	3500
84883	57164	1077Pl	3500
85075	57216	1077Pl	3500
60791	49590	1077Pl	3500
74465	55747	1077Pl	3500
75515	59967	1077Pl	3500
75098	56344	1077Pl	3500
71605	54247	1077Pl	3500
96789	58567	1077Pl	3500
109824	60902	1077Pl	3500
84924	57176	1077Pl	3500
132486	64768	1077Pl	3500
37553	707932	1077PlLG	3500
74780	55857	1077PlLG	3500
136141	65143	1077PlLG	3500
70652	53473	1077PlLG	3500
75031	56297	1077PlLG	3500
60728	49527	1077PlLG	3500
85204	57269	1077PlLG	3500
85634	57396	1077PlLG	3500
65741	51286	1089A	3500
84740	57139	1089A	3500
65741	51286	1089ALG	3500
73301	55026	1089ALG	3500
116990	62497	1087A	3500
73291	55015	1087A	3500
73115	54667	1087A	3500
102924	59124	1087A	3500
117127	62560	1087A	3500
121730	47386	1087A	3500
96282	58408	1087A	3500
121586	70107	1087A	3500
85207	57272	1087A	3500
56477	47737	1055A	3500
73274	55103	1055A	3500
73307	55032	1055A	3500
73107	54659	1055A	3500
73124	54676	1055A	3500
117590	62868	1055A	3500
73577	55211	1055ALG	3500
70656	53477	1055ALG	3500
93126	58042	1055ALG	3500
96803	58581	1055ALG	3500
55085	47216	1055ALG	3500
60898	49669	1055ALG	3500
108048	60574	1055ALG	3500
84779	57148	1051A	3500
70963	53750	1059A	3500
112000	61399	1059A	3500
73998	55502	1059A	3500
70362	53185	1059A	3500
93126	58042	1059A	3500
70549	53370	1059A	3500
73336	55061	1059A	3500
106886	59815	1059A	3500
58720	48760	1059A	3500
70963	53750	1059ALG	3500
106023	59669	1059ALG	3500
55220	47351	1059ALG	3500
112000	61399	1059ALG	3500
112068	61472	1059ALG	3500
71690	54324	1059ALG	3500
73274	55103	1059ALG	3500
112072	61478	1059ALG	3500
70362	53185	1059ALG	3500
72478	54488	1059ALG	3500
67793	51930	1059ALG	3500
70342	53165	1059ALG	3500
70549	53370	1059ALG	3500
58720	48760	1059ALG	3500
62077	50410	1057A	3500
74780	55857	1057A	3500
84701	57116	1057A	3500
74780	55857	1057ALG	3500
84729	57128	1057ALG	3500
64122	50876	1057ALG	3500
69329	52324	1057ALG	3500
65735	51280	1057ALG	3500
80271	61020	1057ALG	3500
85085	57226	1057ALG	3500
123776	63558	1057ALG	3500
80529	62063	1057ALG	3500
84882	57163	1057ALG	3500
112205	61528	1057ALG	3500
70083	52535	1056A	3500
73288	55012	1056A	3500
74790	55867	1056A	3500
81473	56957	1056A	3500
64830	51139	1056ALG	3500
93431	58071	1056ALG	3500
116635	62207	1056ALG	3500
57086	47986	1056ALG	3500
73375	55076	1056ALG	3500
67622	51802	1787A	3500
120426	63081	1787A	3500
70580	53401	1787ALG	3500
93431	58071	1787ALG	3500
31269	701648	1050A	3500
17072	21451	1250LG	3500
70354	53177	1250LG	3500
54327	46867	1250LG	3500
67734	51899	1250LG	3500
55092	47223	1250LG	3500
116587	62183	1250LG	3500
70590	53411	1250LG	3500
136858	65461	1250LG	3500
60931	49702	1250LG	3500
31485	701864	1250LG	3500
60921	49692	1250LG	3500
70402	53225	1260LG	3500
70390	53213	1260LG	3500
136858	65461	1260LG	3500
65427	51241	1260LG	3500
111760	61180	1260LG	3500
69067	52196	1260LG	3500
70597	53418	1260LG	3500
139916	65888	1216	3500
139916	65888	2912Th	3500
72542	54525	1238A	3500
84681	57095	2801LG	3500
74439	55721	2801LG	3500
85237	57290	2801LG	3500
84892	57173	2801LG	3500
106882	59810	2801LG	3500
118474	62967	2801LG	3500
85180	57245	2801LG	3500
84923	57175	2801LG	3500
96139	58369	2802LG	3500
118773	62986	2802LG	3500
129730	64057	2802LG	3500
84676	57090	2802LG	3500
69781	52450	2802LG	3500
129736	64064	2802LG	3500
86573	57498	2802LG	3500
113823	61893	2802LG	3500
74355	55651	2802LG	3500
37553	707932	2803LG	3500
64122	50876	2803LG	3500
121842	51197	2803LG	3500
139565	65868	2803LG	3500
84696	57111	2803LG	3500
65735	51280	2803LG	3500
129931	64256	2803LG	3500
99523	58747	2803LG	3500
138060	65752	2803LG	3500
93432	58072	2804LG	3500
93127	58043	2804LG	3500
67672	51852	2804LG	3500
85874	57445	2804LG	3500
99823	58759	2804LG	3500
85074	57215	2804LG	3500
85263	57316	2804LG	3500
31740	702119	2806LG	3500
71720	54354	2806LG	3500
69162	52217	2806LG	3500
84706	57121	2806LG	3500
84703	57118	2806LG	3500
88123	57558	2807LG	3500
71540	54203	2807LG	3500
80316	61065	2807LG	3500
84883	57164	2807LG	3500
85186	57251	2807LG	3500
85236	57289	2807LG	3500
117127	62560	2807LG	3500
86924	57516	2807LG	3500
36034	706413	2807LG	3500
85204	57269	2807LG	3500
84740	57139	2807LG	3500
85205	57270	2807LG	3500
112205	61528	2807LG	3500
85873	57444	2808LG	3500
129743	64073	2808LG	3500
64025	50810	2808LG	3500
125623	63678	2808LG	3500
85183	57248	2808LG	3500
108375	60749	2808LG	3500
84704	57119	2808LG	3500
85024	57180	2808LG	3500
65429	51243	2808LG	3500
74431	55713	2808LG	3500
130115	64394	2808LG	3500
136688	65341	2810ALG	3500
122731	63300	2810ALG	3500
74141	55565	2810ALG	3500
107081	59931	2810ALG	3500
72494	54504	2810ALG	3500
129864	64189	2810CLG	3500
74438	55720	2810CLG	3500
134537	64888	2810CLG	3500
74973	56185	2810CLG	3500
71680	54314	2810CLG	3500
74146	55570	2810CLG	3500
103406	59310	2810CLG	3500
74458	55740	2810CLG	3500
74975	56187	2810CLG	3500
75024	56290	2810CLG	3500
75524	56457	2810CLG	3500
64726	51118	2810CLG	3500
81473	56957	2810CLG	3500
116820	62374	2810CLG	3500
74961	56173	2810DLG	3500
123487	63450	2810DLG	3500
74857	55904	2810DLG	3500
136438	65243	2810DLG	3500
62030	50392	2810HLG	3500
71580	54222	2810HLG	3500
75123	56369	2810HLG	3500
108183	60607	2810HLG	3500
116810	62364	2810HLG	3500
117276	62644	2810HLG	3500
64828	51137	2810HLG	3500
67802	51939	2810HLG	3500
74131	55555	2810HLG	3500
75090	56336	2810HLG	3500
123273	63394	2810HLG	3500
85174	57239	2810HLG	3500
135989	65095	2810LLG	3500
137008	65593	2810LLG	3500
39842	10413	2810LLG	3500
75119	56365	2810LLG	3500
74904	55950	2810LLG	3500
121826	13400	2810LLG	3500
78923	56610	2810LLG	3500
135757	65021	2810SLG	3500
122674	63291	2810SLG	3500
75131	56377	2810SLG	3500
74862	55909	2810SLG	3500
74532	55789	2810SLG	3500
74919	55965	2810SLG	3500
85127	57237	2810SLG	3500
60830	49601	2810MLG	3500
62237	50464	2810MLG	3500
75116	56362	2810MLG	3500
138408	65786	2810MLG	3500
88674	57598	2810MLG	3500
108137	60593	2810MLG	3500
136145	65147	2810MLG	3500
74860	55907	2810MLG	3500
123280	63401	2810MLG	3500
75027	56293	2810MLG	3500
73085	54637	2811A	3500
122094	11483	2811A	3500
129081	63914	2811C	3500
73593	55227	2811C	3500
73296	55020	2811C	3500
123974	63587	2811C	3500
65732	51277	2811D	3500
102426	58982	2811D	3500
33056	703435	2811H	3500
128625	63867	2811L	3500
73340	55065	2811L	3500
73107	54659	2811M	3500
59985	49319	2811S	3500
117338	62720	2811S	3500
73001	54528	2811S	3500
117181	62601	2811S	3500
67783	51920	2818A	3500
69386	52351	2818A	3500
108243	60663	2818A	3500
119624	63025	2818A	3500
73095	54647	2818A	3500
132686	64780	2818A	3500
70607	53428	2818D	3500
55208	47339	2818D	3500
60904	49675	2818D	3500
70652	53473	2818H	3500
62232	50459	2818M	3500
65741	51286	2818M	3500
71086	53847	2818M	3500
96325	58417	2818S	3500
59986	49320	2818S	3500
70313	53136	2818S	3500
58594	48634	1079A	3500
70639	53460	1079A	3500
73084	54636	1079A	3500
74980	56192	1079ALG	3500
67793	51930	1079ALG	3500
122153	41376	1078A	3500
64624	51087	1078A	3500
54439	46910	1078A	3500
73126	54678	1078A	3500
72493	54503	1078A	3500
85727	57407	1659A	3500
61131	49853	1058A	3500
122784	63318	1058A	3500
70179	53043	1058A	3500
71833	54383	1058A	3500
139817	65883	2912Th	3500
139266	65838	1385A	3500
133386	64823	1385A	3500
130084	64361	1388A	3500
112727	61705	1388A	3500
140268	65910	1619LG	3500
60931	49702	1820A	3500
116873	62428	1961A	3500
117087	62554	5231LG	3500
60938	49709	1859	3500
95675	58295	1809	3500
139266	65838	2912	3500
140166	65903	2912W	3500
140269	65911	2912F	3500
129755	64085	2912F	3500
71699	54333	2912Th	3500
69727	52419	2937A	3500
130331	64519	2937A	3500
71616	54258	2937A	3500
60794	49593	2937A	3500
137002	65585	1736	3500
104523	59485	1784A	3500
130283	64461	1784A	3500
55093	47224	1899A	3500
60922	49693	1899A	3500
133037	64803	1947ALG	3500
120873	63113	1792A	3500
129743	64073	1608ALG	3500
96598	58504	1608ALG	3500
108006	60526	1792A	3500
130636	64623	2854	3500
71288	54042	1879	3500
71288	54042	1879LG	3500
123484	63445	1386A	3500
139263	65834	5292A	3500
74478	55760	1337A	3500
69974	52501	1637A	3500
69974	52501	1637ALG	3500
85632	57394	1805LG	3500
136805	65427	1843LG	3500
73844	55416	1843LG	3500
75518	59970	1843LG	3500
85532	57369	1843LG	3500
135387	64972	1843LG	3500
86827	57510	1843LG	3500
112144	61511	1843LG	3500
130225	64438	1843LG	3500
137396	65687	1843LG	3500
31614	701993	1843LG	3500
85229	57282	1843LG	3500
90624	57731	1843LG	3500
99823	58759	1843LG	3500
86127	57476	1843LG	3500
121273	63168	1843LG	3500
80262	61011	1844LG	3500
103461	59367	1844LG	3500
112374	61594	1844LG	3500
122932	63339	1844LG	3500
123975	63588	1844LG	3500
74131	55555	1844LG	3500
86827	57510	1844LG	3500
123273	63394	1844LG	3500
58480	48318	1844LG	3500
73962	55466	1844LG	3500
101824	58868	1844LG	3500
116733	62300	1844LG	3500
137042	65595	1844LG	3500
60884	49655	5221LG	3500
139565	65868	4137A	3500
96701	58547	1792A	3500
117247	62635	1354A	3500
117247	62635	1915	3500
73279	55003	1849	3500
67643	51823	5292A	3500
58622	48662	5292A	3500
117236	62622	5292A	3500
66574	51429	5292A	3500
97823	58661	5292A	3500
70347	53170	1350A	3500
137006	65591	1386A	3500
123074	63375	1386A	3500
60823	49594	1443A	3500
130288	64466	1335A	3500
133188	64814	1608ALG	3500
69527	52396	1609LG	3500
69527	52396	1619	3500
85085	57226	1608A	3500
117824	62912	1315A	3500
107237	59995	1357A	3500
85198	57263	1357A	3500
67324	51650	1030A	3500
75040	56306	5291A	3500
128327	63836	5291A	3500
111920	61305	5291A	3500
116588	62184	5291A	3500
140667	66035	1078A	3500
129956	64282	1337A	3500
129956	64282	1784A	3500
133037	64803	1126ALG	3500
128333	63842	1650LG	3500
75626	56692	1259ALG	3500
76025	56501	1915	3500
76025	56501	1434	3500
95428	58261	1269ALG	3500
72123	54444	1269ALG	3500
91775	57971	1269ALG	3500
124874	63648	1961A	3500
76025	56501	2912W	3500
128223	63828	1920	3500
122780	63314	1737A	3500
129750	64080	1737A	3500
61014	49785	1737A	3500
63914	50771	1737A	3500
122150	36830	1737A	3500
128333	63842	1737A	3500
54698	47032	1737A	3500
75126	56372	1737A	3500
116820	62374	1737A	3500
136142	65144	1737A	3500
33689	704068	2965A	3500
117247	62635	2965A	3500
70542	53363	2811L	3500
122780	63314	2811L	3500
